input_path,right_fingertips_orientation
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/39.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/36.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/7.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/74.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/22.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/51.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/56.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/63.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/28.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/71.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/15.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/73.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/54.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/33.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/52.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/39.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/25.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/35.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/32.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/52.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/55.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/35.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/7.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/41.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/38.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/33.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/71.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/6.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/51.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/62.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/35.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/76.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/15.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/45.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/56.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/37.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/6.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/61.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/59.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/55.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/9.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/34.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/65.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/32.npy,partially joined
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Beautiful/venkatesh_beautiful_7/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/8.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/16.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/43.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/35.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/50.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/28.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/70.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/27.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/27.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/74.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/37.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/26.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/43.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/7.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/23.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/70.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/19.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/75.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/15.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/12.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/17.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/27.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/36.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/29.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/69.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/13.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/39.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/37.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/66.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/10.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/11.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/10.npy,partially joined
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Beautiful/stephen_beautiful_8/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/54.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/56.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/62.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/60.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/51.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/42.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/69.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/56.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/37.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/68.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/60.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/24.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/33.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/11.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/7.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/35.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/39.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/56.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/43.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/60.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/15.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/76.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/55.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/42.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/76.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/41.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/22.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/38.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/67.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/47.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/55.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/31.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/66.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/50.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/67.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/73.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/63.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/21.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/42.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/62.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/72.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/54.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/10.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/28.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/50.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/16.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/62.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/17.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/58.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/39.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/6.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/7.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/45.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/47.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/47.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/36.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/62.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/43.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/10.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/73.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/67.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/74.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/32.npy,partially joined
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Beautiful/venkatesh_beautiful_7/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/67.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/50.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/13.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/74.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/54.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/39.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/10.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/45.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/72.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/68.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/42.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/31.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/45.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/68.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/59.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/32.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/9.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/61.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/51.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/39.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/43.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/15.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/22.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/10.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/63.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/9.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/44.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/35.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/50.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/58.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/43.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/7.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/56.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/13.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/22.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/15.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/27.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/75.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/30.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/62.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/15.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/70.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/45.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/74.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/8.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/52.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/54.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/27.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/9.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/29.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/40.npy,partially joined
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Beautiful/stephen_beautiful_8/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Beautiful/venkatesh_beautiful_7/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/25.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/64.npy,partially joined
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Beautiful/stephen_beautiful_8/46.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/62.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/48.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/53.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/10.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/71.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/7.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/TRUE/49.npy,partially joined
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/mobile/61.npy,partially joined
