input_path,right_palm_position
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_19/64.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Hello/vinayak_hello_8/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_8/74.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/light/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_11/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_14/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_10/93.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_19/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_13/65.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Beautiful/ranadeep_beautiful_10/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_10/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_20/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/96.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_4/57.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/light/19.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/83.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Hello/stephen_hello_20/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_3/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_13/80.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_16/102.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_7/57.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_18/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/45.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/light/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Beautiful/varmija_beautiful_7/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_7/88.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_17/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_2/69.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Hello/varmija_hello_3/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_6/75.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Hello/vinayak_hello_15/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_11/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_9/92.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/72.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_16/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/71.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_13/87.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_12/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_1/56.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Beautiful/ranadeep_beautiful_1/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_19/77.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_3/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_1/70.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Hello/cindrella_hello_18/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Hello/cindrella_hello_14/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_3/63.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_10/66.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/light/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/81.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_16/106.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_4/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Beautiful/venkatesh_beautiful_9/24.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_11/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_3/70.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Hello/cindrella_hello_17/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_16/96.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_11/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_8/76.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_8/60.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_14/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_10/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_20/103.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Hello/varmija_hello_15/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Hello/sandeep_hello_20/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_7/96.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/light/57.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_3/58.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_7/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Hello/varmija_hello_11/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_2/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Hello/vinayak_hello_15/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Hello/ranadeep_hello_12/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Hello/surendhar_hello_1/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_6/76.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_1/86.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_7/27.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Hello/cindrella_hello_9/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Hello/venkatesh_hello_19/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_1/65.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Hello/venkatesh_hello_3/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_6/69.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_2/88.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_2/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/76.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_12/72.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Bad/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_3/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_3/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_5/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Hello/sandeep_hello_10/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_9/95.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/68.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_11/64.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Hello/venkatesh_hello_12/41.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Clever/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_6/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_8/66.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_5/26.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_1/67.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_18/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_1/103.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_8/79.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_1/96.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_4/68.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/85.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_16/87.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Hello/ranadeep_hello_13/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_4/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Beautiful/venkatesh_beautiful_19/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_18/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_3/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_18/73.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_11/89.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_10/82.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Beautiful/varmija_beautiful_19/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_16/92.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_9/69.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_3/59.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_3/58.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_9/32.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Clever/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Brush/vinayak_brush_5/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_10/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Hello/surendhar_hello_6/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_10/87.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_12/87.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_9/56.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_15/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_2/74.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_17/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_11/76.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Hello/cindrella_hello_13/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_20/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Hello/cindrella_hello_17/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_4/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_8/55.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_14/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_6/90.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Beautiful/venkatesh_beautiful_19/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/89.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/85.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Clever/21.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/74.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_4/79.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/76.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Bye/rounit_bye_9/28.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_3/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_8/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_16/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_2/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_19/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_20/96.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_4/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Hello/varmija_hello_17/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Hello/sandeep_hello_3/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Hello/ranadeep_hello_9/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_2/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_11/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_19/72.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_3/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_10/89.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Brush/vinayak_brush_17/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_7/79.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_2/56.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_16/111.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_7/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Hello/sandeep_hello_16/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/55.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/light/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Hello/ranadeep_hello_1/38.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/Clever/20.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Beautiful/varmija_beautiful_6/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_14/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_1/98.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_9/84.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_20/65.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Hello/surendhar_hello_12/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Beautiful/vinayak_beautiful_12/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Hello/stephen_hello_2/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/92.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Beautiful/rounit_beautiful_20/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Hello/anirudh_hello_10/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_13/72.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_12/82.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_1/81.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/83.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Beautiful/stephen_beautiful_4/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_2/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/63.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Beautiful/stephen_beautiful_18/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_20/64.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_13/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/58.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/84.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_6/74.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_11/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Brush/vinayak_brush_15/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/99.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_14/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_1/63.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/80.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/57.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_3/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_5/65.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_4/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Hello/cindrella_hello_16/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Hello/sandeep_hello_4/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_4/62.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_3/87.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_13/66.npy,towards left
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/light/56.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Hello/stephen_hello_17/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Beautiful/ranadeep_beautiful_9/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Brush/vinayak_brush_20/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_2/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_9/98.npy,towards left
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/73.npy,towards left
