Image Name,right_palm position keys
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/32.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/55.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/56.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/57.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/58.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/59.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/32.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_16/55.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/28.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/32.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/26.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/27.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/28.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/32.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/55.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/56.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/57.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/58.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/59.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/60.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/61.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/32.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/36.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/46.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/49.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/50.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/54.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/55.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/56.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/57.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/58.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/59.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_12/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_12/69.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_16/95.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/55.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_20/105.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_8/61.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_17/81.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_12/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_20/27.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_4/61.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_20/32.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_9/48.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_1/57.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_2/45.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_11/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_2/62.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_1/65.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/69.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_5/29.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_10/79.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_18/78.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_7/84.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_13/87.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/53.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_6/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_9/86.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_20/85.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/42.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_13/86.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_8/63.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_8/51.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_7/81.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_18/83.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_20/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_20/100.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_3/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_6/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_12/94.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_16/97.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_5/31.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_5/63.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_8/75.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_15/88.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_17/68.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_8/41.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_17/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_11/44.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_6/74.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_7/84.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/38.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_16/94.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_4/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_3/33.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_7/91.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/93.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_19/39.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_10/94.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_18/71.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/52.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_11/43.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_11/37.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_6/34.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_3/59.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_4/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_13/30.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_2/74.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_19/71.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_5/47.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_2/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_4/64.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_15/35.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_11/40.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_19/82.npy,towards left
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/99.npy,towards left
